# Synthetic Cu(II) axial powder (pepper)
# Microwave Frequency: 9.85 GHz
# Field unit: mT
Field_mT	Intensity
355.66194	-2.4116332e-02
355.70103	-7.3734337e-03
355.74011	-5.0163361e-03
355.77919	-3.3220433e-02
355.81827	4.3147029e-03
355.85735	-2.3111854e-02
355.89643	2.7683368e-03
355.93552	-1.0651665e-02
355.97460	1.8189743e-02
356.01368	1.5514953e-02
356.05276	-1.4383779e-03
356.09184	-3.7886999e-03
356.13092	7.1726905e-03
356.17000	2.6114445e-02
356.20909	1.9818320e-02
356.24817	1.7719141e-03
356.28725	4.9852996e-03
356.32633	3.0312700e-02
356.36541	-3.3910331e-02
356.40449	9.6979647e-03
356.44358	-1.9134616e-02
356.48266	2.6078367e-02
356.52174	-1.0872249e-02
356.56082	-3.1622967e-03
356.59990	-2.2613301e-02
356.63898	-4.8340288e-04
356.67807	1.5139591e-02
356.71715	3.2790760e-02
356.75623	-2.5909262e-02
356.79531	-9.3987549e-03
356.83439	7.7729105e-02
356.87347	1.8434718e-02
356.91255	-5.1283320e-04
356.95164	1.0141637e-02
356.99072	-5.3638031e-02
357.02980	3.2070394e-02
357.06888	2.9502919e-03
357.10796	-2.8912539e-02
357.14704	2.3242428e-02
357.18613	-1.2740900e-02
357.22521	-2.0684075e-02
357.26429	1.0390883e-02
357.30337	7.9741972e-03
357.34245	-9.2435086e-03
357.38153	-1.5162535e-03
357.42062	-2.6933854e-02
357.45970	-2.8967436e-02
357.49878	1.7983215e-02
357.53786	2.6345677e-02
357.57694	8.6257047e-03
357.61602	7.4727931e-03
357.65511	-7.9219519e-03
357.69419	-2.6038626e-03
357.73327	-1.8746498e-02
357.77235	3.5165418e-02
357.81143	-1.1360854e-02
357.85051	8.2120480e-03
357.88959	3.3349356e-06
357.92868	-2.8005619e-02
357.96776	3.8783870e-02
358.00684	-7.5165986e-03
358.04592	-1.5374517e-02
358.08500	2.2932802e-03
358.12408	-1.7965932e-02
358.16317	5.9260737e-04
358.20225	-1.9205688e-02
358.24133	1.1306701e-02
358.28041	1.1131792e-03
358.31949	-2.7365728e-02
358.35857	2.0753964e-02
358.39766	3.8864577e-03
358.43674	-2.2058158e-02
358.47582	7.2280462e-03
358.51490	8.6616421e-03
358.55398	3.7314612e-02
358.59306	-1.7205162e-02
358.63214	1.7222523e-02
358.67123	-1.7751183e-03
358.71031	1.2465643e-02
358.74939	-5.1122135e-03
358.78847	-1.0099282e-03
358.82755	1.0115230e-02
358.86663	-2.3682605e-02
358.90572	-4.1971551e-02
358.94480	-3.3112775e-06
358.98388	-8.7355700e-03
359.02296	1.9624212e-03
359.06204	1.3118083e-02
359.10112	-4.0676865e-03
359.14021	2.4225366e-02
359.17929	-4.8101540e-04
359.21837	2.6454829e-03
359.25745	1.7101899e-02
359.29653	1.2231946e-02
359.33561	-1.2919401e-03
359.37469	3.0295589e-03
359.41378	-1.4650154e-02
359.45286	-1.1770805e-02
359.49194	2.6264532e-03
359.53102	1.6925081e-02
359.57010	-8.1188765e-03
359.60918	1.7470766e-02
359.64827	3.9588728e-02
359.68735	4.3755512e-02
359.72643	1.2714491e-03
359.76551	2.1918287e-02
359.80459	1.3057117e-02
359.84367	1.6613758e-02
359.88276	1.7683090e-02
359.92184	1.1401845e-02
359.96092	1.7508785e-02
360.00000	4.8136384e-03
